Наименование;Артикул
OptiMat D250F-TM080-УХЛ3-РЖД;303487
OptiMat D250F-TM100-УХЛ3-РЖД;303488
OptiMat D250F-TM125-УХЛ3-РЖД;303489
OptiMat D250F-TM160-УХЛ3-РЖД;303490
OptiMat D250F-TM200-УХЛ3-РЖД;303491
OptiMat D250F-TM250-УХЛ3-РЖД;303492
Комплект ВК-Optimat D-УХЛ3-4шт-РЖД;303537
Крышка клеммная OptiMat D100...250-УХЛ3-2шт-РЖД;303542
Крышка клеммная OptiMat D400...630-УХЛ3-2шт-РЖД;303543
Расцепитель минимального напряжения OptiMat D16...630-230AC-УХЛ3-РЖД;303549
Расцепитель независимый OptiMat D16...630-110DC/230AC-УХЛ3-РЖД;303551
Расцепитель независимый OptiMat D16...630-220DC/400AC-УХЛ3-РЖД;303552
Расцепитель независимый OptiMat D16...630-24DC/48AC-УХЛ3-РЖД;303553
Расцепитель независимый OptiMat D16...630-48DC/110AC-УХЛ3-РЖД;303554
Расцепитель независимый OptiMat D1000...1600-220DC/230AC-УХЛ3-РЖД;303550
КЗП OptiMat D100...250-УХЛ3-длинный-РЖД;303533
КЗП OptiMat D100...250-УХЛ3-короткий-РЖД;303534
КЗП OptiMat D400...630-УХЛ3-длинный-РЖД;303535
КЗП OptiMat D400...630-УХЛ3-короткий-РЖД;303536
Комплект для втычного присоединения OptiMat D100...250-УХЛ3-РЖД;303538
Комплект для втычного присоединения OptiMat D400...630-УХЛ3-РЖД;303539
Комплект для выдвижного исполнения OptiMat D100...250-УХЛ3-РЖД;303540
Комплект для выдвижного исполнения OptiMat D400...630-УХЛ3-РЖД;303541
Привод ручной дистанционный OptiMat D100...250-УХЛ3-РЖД;303547
Привод ручной дистанционный OptiMat D400...630-УХЛ3-РЖД;303548
Привод двигательный OptiMat D100...250-230AC-УХЛ3-РЖД;303544
Привод двигательный OptiMat D400...630-230AC-УХЛ3-РЖД;303546
Привод двигательный OptiMat D1000...1600-230AC-УХЛ3-РЖД;303545
Расширители полюсов OptiMat D100..250-УХЛ3-3 шт-РЖД;303555
Расширители полюсов OptiMat D400..630-УХЛ3-короткий-3 шт-РЖД;303557
Расширители полюсов OptiMat D400..630-УХЛ3-длинный-3 шт-РЖД;303556
Устройство блокировки положения (отключено) OptiMat D16…630-УХЛ3-РЖД;303559
Вилка для вторичных цепей MSTB-2.5/13-OptiMat/ВА57-УХЛ3-РЖД;303532
Розетка для вторичных цепей UMSTBVK-2.5/13-OptiMat/ВА57-УХЛ3-РЖД;303558
;
OptiMat E100L016-УХЛ3-RR;303425
OptiMat E100L020-УХЛ3-RR;303426
OptiMat E100L025-УХЛ3-RR;303427
OptiMat E100L032-УХЛ3-RR;303428
OptiMat E100L040-УХЛ3-RR;303429
OptiMat E100L050-УХЛ3-RR;303430
OptiMat E100L063-УХЛ3-RR;303431
OptiMat E100L080-УХЛ3-RR;303432
OptiMat E100L100-УХЛ3-RR;303433
OptiMat E100N032-УХЛ3-RR;303434
OptiMat E100N040-УХЛ3-RR;303435
OptiMat E100N050-УХЛ3-RR;303436
OptiMat E100N063-УХЛ3-RR;303437
OptiMat E100N080-УХЛ3-RR;303438
OptiMat E100N100-УХЛ3-RR;303439
OptiMat E250H125-УХЛ3-RR;303440
OptiMat E250H160-УХЛ3-RR;303441
OptiMat E250H200-УХЛ3-RR;303442
OptiMat E250H250-УХЛ3-RR;303443
OptiMat E250L125-УХЛ3-RR;303444
OptiMat E250L160-УХЛ3-RR;303445
OptiMat E250L200-УХЛ3-RR;303446
OptiMat E250L250-УХЛ3-RR;303447
OptiMat E250N125-УХЛ3-RR;303448
OptiMat E250N160-УХЛ3-RR;303449
OptiMat E250N200-УХЛ3-RR;303450
OptiMat E250N250-УХЛ3-RR;303451
Адаптер на DIN-рейку OptiMat E100-УХЛ3-RR;303452
Адаптер на DIN-рейку OptiMat E250-УХЛ3-RR;303453
Комплект зажимов OptiMat E100-16..50А-УХЛ3-3шт-RR;303454
Комплект зажимов OptiMat E100-63..100А-УХЛ3-3шт-RR;303455
Комплект зажимов OptiMat E250-УХЛ3-3шт-RR;303456
Контакт вспомогательный левый OptiMat E-УХЛ3-RR;303457
Контакт вспомогательный правый OptiMat E-УХЛ3-RR;303458
Контакт сигнализации вспомогательный OptiMat E-УХЛ3-RR;303459
Контакт сигнализации комбинированный OptiMat E-УХЛ3-RR;303460
Крышка клеммная OptiMat E100-УХЛ3-2шт-RR;303461
Крышка клеммная OptiMat E250-УХЛ3-2шт-RR;303462
Перегородки межполюсные OptiMat E-УХЛ3-2шт-RR;303463
Расцепитель независимый OptiMat E-110AC-УХЛ3-RR;303464
Расцепитель независимый OptiMat E-12AC/DC-УХЛ3-RR;303465
Расцепитель независимый OptiMat E-230AC-УХЛ3-RR;303466
Расцепитель независимый OptiMat E-24AC/DC-УХЛ3-RR;303467
Расцепитель независимый OptiMat E-400AC-УХЛ3-RR;303468
Расцепитель независимый OptiMat E-48AC/DC-УХЛ3-RR;303469
Расширители полюсов OptiMat E100-16...50-УХЛ3-3шт-RR;303470
Расширители полюсов OptiMat E100-63...100-УХЛ3-3шт-RR;303471
Расширители полюсов OptiMat E250-УХЛ3-3шт-RR;303472
Рукоятка поворотная выносная OptiMat E100-УХЛ3-RR;303473
Рукоятка поворотная выносная OptiMat E250-УХЛ3-RR;303474
Устройство блокировки положения (отключено) OptiMat E-УХЛ3-RR;303475
;
OptiMat A-1000-S2-3P-85-D-MR8.0-B-C2200-M2-P01-S1-07-РЖД;301689
OptiMat A-1000-S2-3P-85-F-MR8.0-B-C2200-M2-P04-S1-06-РЖД;301699
OptiMat A-1250-S2-3P-85-D-MR8.0-B-C2200-M2-P01-S1-07-РЖД;301690
OptiMat A-1250-S2-3P-85-F-MR8.0-B-C2200-M2-P04-S1-06-РЖД;301700
OptiMat A-1600-S2-3P-85-D-MR8.0-B-C2200-M2-P01-S1-07-РЖД;301691
OptiMat A-1600-S2-3P-85-F-MR8.0-B-C2200-M2-P04-S1-06-РЖД;301701
OptiMat A-2000-S2-3P-85-D-MR8.0-B-C2200-M2-P01-S1-07-РЖД;301693
OptiMat A-2000-S2-3P-85-F-MR8.0-B-C2200-M2-P04-S1-06-РЖД;301724
OptiMat A-630-S2-3P-85-D-MR8.0-B-C2200-M2-P01-S1-07-РЖД;301595
OptiMat A-630-S2-3P-85-F-MR7.0-B-C2200-M0-P00-S1-03-РЖД;293459
OptiMat A-630-S2-3P-85-F-MR7.0-B-C2200-M2-P00-S1-03-РЖД;301405
OptiMat A-630-S2-3P-85-F-MR8.0-B-C2200-M2-P04-S1-06-РЖД;301697
OptiMat A-800-S2-3P-85-F-MR8.0-B-C2200-M2-P04-S1-06-РЖД;301698
OptiMat A-2500-S4-3P-100-D-MR8.0-BH-C2200-M2-P01-S1-03-РЖД;368338
OptiMat A-3200-S4-3P-100-D-MR8.0-BH-C2200-M2-P01-S1-03-РЖД;368340
OptiMat A-4000-S4-3P-100-D-MR8.0-BH-C2200-M2-P01-S1-03-РЖД;368342
OptiMat A-2000-S2-3P-85-D-MR8.0-B-C2202-M2-P01-S1-03-РЖД;368343
OptiMat A-1600-S2-3P-85-D-MR8.0-B-C2200-M2-P01-S1-03-РЖД;368344
OptiMat A-1000-S2-3P-85-D-MR8.0-B-C2200-M2-P01-S1-03-РЖД;368345
OptiMat A-1000-S2-3P-85-F-MR8.0-B-C0300-M0-P00-S1-03-РЖД;322772
OptiMat A-1250-S2-4P-85-D-MR8.0-B-C2200-M2-P01-S1-03-РЖД;353100
OptiMat A-1600-S2-4P-85-D-MR8.0-B-C2200-M2-P01-S1-03-РЖД;353099
OptiMat A-2500-S4-3P-100-F-MR8.0-B-C0300-M0-P00-S1-00-РЖД;323669
OptiMat A-800-S2-4P-85-D-MR8.0-F-C2200-M2-P01-S1-03-РЖД;353101
